asset_url,asset_id,asset_type
https://sdacms.blob.core.windows.net/content/assets/images/africa/richtext/Counselling.png,95de7212423942cdab0cc82f3d9e29d8,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/infection%20prevention/PPE_birth.png,b2cce3d5596947d8a885c2ca0e5e799d,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Infection%20prevention/removing-gloves.png,8026f42a090447ebbd85ea7020d34105,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Infection%20prevention/which_soap.png,97e75529047946ad847f62cf7169a120,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Infection%20prevention/wet_container.png,c28ec1d0dcfa4d24b58857ebea7c95b9,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Infection%20prevention/clean_items.png,cd47e2c4945447a0978665a97e02778f,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Infection%20prevention/shared_towel.png,f64c42fba6ee4082affb0a7d12e89e8e,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Infection%20prevention/when-to-perform-hand-hygiene.png,d7b1e32985f247658093f08e816c520e,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/post_abortion_care_definitions.png,2a4119706c764440b76c91ce3b810ba5,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/post_abortion_care_emergency_management.png,0060fb65767042e0b3e0b7dc0e4dac46,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/emergency_referral.png,d4aa845a1c084693a04fd797134a4013,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/post_abortion_care_following_management.png,b4af633ffc5f4102b5761c839793ab32,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/post_abortion_contraceptive_methods.png,5e9b602fad8645fa926091b58f640478,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/India_post_abortion_care.png,0c58e9756b894dfda9dbac27f8725e57,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/procedure/cleaning_mva.png,247c314c7d554bb4a6a62d7021e53ff7,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/IV%20line%20insertion.png,2c2c1156a231413ea3dac8781c02cf02,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/procedure/urine.png,8d4bb86d74ed408d963bfa759600cb75,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/module/post_abortion_care.png,a282b8e3dc8144aea2a49bdd95061ee5,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/cold%2C-sweaty-woman.png,3cca185adc564ae3b07555123516ca09,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/midwife%2C-woman%2C-mva.png,5bf5ed723c5842458b1a39761c9e2586,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/standing-woman-with-stomach-pain.png,8404bfe3130042359eaab4b299bfda65,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/counselling.png,9f02cf3eb2234685980272006fb01bbc,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/contraceptive-pills-and-condom.png,4c450945b22a4d079555d75b2245d360,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/mva.png,cb3c1e58a5074b5e810df478767703d6,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/questions.png,e606d8c2d28546a7991a266d10e2a433,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/unsafe-abortion.png,64fdb1a7c02b49bb9ed913f9ff90c921,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/iv-fluids.png,72efbefad3b34e5c81f525e0c69395aa,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/dilation-of-the-uterus.png,15a66e0480154260bd841e32c489dd06,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/action-for-mva.png,0ac1b63800d94a288786458509eb5ba8,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/mva-cannulas.png,7c667cc794de46f48e41dcab3175c1ec,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/equipment-for-mva.png,dc5c2181761a447d9398a37b25551650,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/caring-midwife.png,4af49fceedb741abacf57465bccf83f0,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/septic-abortion.png,2cd6bcc1038749d885c1ca44a2790b06,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/sterile-mva-equipment.png,9d25342d64144e51bd6014d3b826dcc5,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/hard-abdomen.png,29f278965da94e188fc993c862d7b0c6,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/gyn-examination.png,75d0e60d863045518dfcc6462e687176,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/half-dead-woman.png,3a882c299c234fbfb195f065e9c43379,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/tenderness-of-uterus.png,9cf1ae96d9d8477289ab0adad4a6972d,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/tenaculum.png,f63dccfbda5c480aa3316b24dbd4e8ad,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/urine_dipstick.png,bf457b04fbaf473497dff667d88b795d,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/emptying-the-mva-syringe.png,df50cacea426474ca831f6ce114ad408,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/mva-synringe-2.png,5e8f8cc2d3124a51a91a9339122e021f,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20abortion%20care/urine-pregnancy-test.png,a8bd9cb4d90a46089a79cf0a6d668f65,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/Antenatal_corticosteroid_therapy.png,edbb5f29222d41b6b57756c6b37990d0,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/hypertension_definitions.png,65b60b9a04d04626a1620741e98cd507,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/richtext/PE%26E_Action_Plan2_English.png,e383093ba7564c9f914c8ee5e664d1e3,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/hypertension_management_eclampsia.png,c4dccda874c0450ca76e13b1d50e9420,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/hypertension_management_hypertension.png,cc48c4a5cdc043359ac8126128c971d7,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/mnemonics_severe_preeclampsia.png,984be4cf93f74a6a9d63a75e2c8d5d0b,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/menu/ac.png,a158faf443474281aad4ced79eb8461c,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/menu/learning.png,48f50dffd3b545ac81d9de3e10d44053,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/richtext/AC_injection_leg.png,e9538ae4a4c7410c981a91a114d2b061,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/procedure/intrav.png,40c0dd0fda394cb583cb38d5eedb6b3f,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/seizures.png,421a9e3d941e4959be91d1c1aec77273,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/blood_pressure.png,dcd2cb4092204f7088998d40dcca9ace,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/respiratory-distress.png,59837fec3a6043a69c41a5fe7766cf87,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/magnesium-sulphate-toxicity.png,ab7b0209bd424427bb17a6d8f73f8812,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/causes.png,bf83ab5ffc9c404b9c272294ff44095d,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/blood_pressure_measurement.png,fde0bb62fb5646279f6f93aec3e99a9e,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/pregnant-woman-with-midwife.png,04ac589be9ea49a49b0bcd1878ea898d,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/blood-pressure.png,5f5d19b6647648e89313d070b9cac2f3,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/preeclampsia.png,a709bb883134430f8b946f9a88c671dc,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Maternal%20sepsis/fluid_balance.png,ca79ff8e41e3438d86044892783f9535,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/hydralazine.png,530f9c5236914ed3bf6e9f5dcb5a4f84,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/BP_below_80.png,4fceea1eafb54316845bd7ff630acbfc,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/danger_magnesium_sulphate.png,232b704cfe2e4d68babd9b9e92de0861,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/prevent-maternal-death.png,866ba3617c9f4a9e902de98c18970e34,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/oliguria.png,9e1083a679f04ddc90b724d0dd66aba2,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Post%20partum%20hemorrage/ambulance.png,0c3cb98ec138465887ca386d3f394bde,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/headache.png,c0d4e584d30c4d3ab7a49f5fa0ff2b89,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Maternal%20sepsis/fluid_close_up.png,d076d3d6400246ae978e5d9e4ae0569c,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Hypertension/headache-and-visual-disturbance.png,3a8a1596247a4904922a0dd3d23395f8,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/AMTSL_INDIA_Emergency%20Referral.png,0e99f84142274c86831176d2eed5ca7b,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/essential_steps.png,30f67a67808a4f4c8fcc5ee437c9d562,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/newborn_management_routine_care.png,6c9ed7f400b444a382aa5bbfa979b6ed,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/newborn_management_prevention.png,e8aee0a14f824f78861c8f7643f01145,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/procedure/AMTSL_INDIA_Breastfeeding.png,88ae260ec28d49b3af93f5539c1ac81a,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/richtext/AC_breastfeeding_correct_attachment.png,3e078706311c4b1fad615943872fcd18,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/procedure/PPH_blood_loss.png,34c08f7fa38b46c6862a12ac44a7679c,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/module/active_management_of_third_stage_labour.png,b4d74b9497a2426c8dbc2248223cd437,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/active_management.png,06f46198b46e4ba7b8f4851d6bad7c38,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/observe_the_mother_and_newborn.png,37b45b38245642e69cab43ba2c66e0ba,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/breastfeeding_child_and_midwife.png,505a9eb2488f465982f48a1696e6da17,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/delivery_of_the_placenta.png,fc65732da1b845a89bf18db6238bd4c9,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/cord_clamping.png,104ffdfc21ca456ead0807749c7c4eef,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/cord_care_after_1_hour.png,845d9e12592a472180461c752da4180b,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/holding_the_cord_tight.png,110fe3b00c6d439d9465a7467e53aeb3,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/pulling_the_cord.png,0c838b812d60461e94046dfb0ee54163,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/placenta_in_uterus.png,919bf0e155ad4776bb1d0b0dc5310e96,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/brand_new_baby.png,a5211947fec44986ade9156eef15f0ad,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/breastfeeding.png,0e48bc4dd0d14298ac5c80854fb84947,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/vaginal_bleeding.png,177218360b02422c8b6349887200902e,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/examination_of_placenta.png,3e19d9797b4a4a9d806538d5a64d32e1,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/newborn_on_a_blanket.png,5b289fabb2cd4af3929116aaacb031f7,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/palpation_of_uterus.png,771df2daff924df39beb9eb606a6e795,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/maternal_surface_of_placenta.png,705b267a69294af8bad4432cc5c8d79b,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/no_oxytocin.png,c1a0b9c8783348f8ab498cbffcd453a0,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/ventilation_mask.png,54145da9c2e1442fbb805a12e97b539c,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/oxytocin.png,819e84bc988141e2a67981cd5796124b,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/controlled_cord_traction.png,a7b614169ba7427aae44687305ad3f73,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/dry_newborn.png,fe405956b64f498e84139527ccfa0df0,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/green_newborn.png,c9932bceedef4ba8aa24037939895d4b,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Active%20management%20of%20third%20stage/newborn_on_the_mother.png,28405e33a5c049b886e6c7a88b165771,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Normal%20labour%20birth/KLP_NLB_1st_stage_active_phase_Proficient.png,e508cfeb6ffd47769396ebd1ea36f8e3,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/vacuum_delivery_indications.png,350d239412a94a6ca563507e71549bac,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/Partograph.png,23047243e2314ecfb7b7c9c4d3e80fe1,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/vacuum_delivery_prerequisites.png,050de5c67acb47b493caf0b10f89bef2,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/actioncard/vacuum_delivery_procedure_as_by_also.png,85716a4222bf43dcba4dc5b0550878ef,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/procedure/foetal_hr.png,97f2193645564904b5cce2a57016d018,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/procedure/vacuum.png,08587f00118d47d6aae65754af69da4c,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/icon/module/prolonged_labour.png,75643737540546eca0ac6d4e573590bf,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/heart_rate_monitoring.png,d0aece68336d4521b0216d663d5031ba,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/General/cephalic_occiput_posterior.png,9091d31b6645421cb12cd3121dbc16fe,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/partograph_a.png,7205591760da45019789f58aeb88a54f,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/pulling_the_cup.png,4e1dbcdf836d4c959586301c6a2dee92,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/newborn_open_mouth.png,ef9d3149140b4128a8610223a1d70714,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/prolonged_labour.png,f5ccebde54f1416a96fa8ece8ab6a0de,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/ve_shown_to_woman.png,8bc6471565084b64bbcbdc1c6f04fb39,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/fhr_assessed.png,b79ec967782d4e79b89abda867851d16,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/correct_way_to_place_the_cup.png,61ab787bc8774a6aa54c7b72756b483d,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/vacuum_extractor.png,ea41ffc54dc34ef6b970029c357d8d2a,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/head_palpable_above_pubic_bone.png,9c0af34347b84518a7ff23f53ec3b1c1,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/heart_rate.png,7400737371634acbb723f9e7dbf1ed36,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/ve_almost_born.png,160a4b12f7d541efba40eac4ad58d5df,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/woman_in_pain.png,b9e718af3d6b444ca9a22cc20fc580f8,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/kind_midwife.png,403e35e9e79540cf9fa2c8c6300952f9,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/General/presentations.png,3b84096870db4846926d8ee14644e95f,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/young_girl.png,0954115133084f7e846a4af40176e023,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/determine_position.png,5dafa1fc5fcc4e8f9c2c7b267a893370,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/power.png,c99e1fc95eb84d39951d033946a4f76c,icon
https://sdacms.blob.core.windows.net/content/assets/images/africa/key%20learning%20points/Prolonged%20labour/a-j%2C_also.png,e12b9fc2c3d14e2ab4db077200728bbc,icon
