slug,resource_id
res-procedure-dating-the-pregnancy,c44dfe9c0f6346ba884cdd2d879c8b54
res-procedure-physical-examination,e10eb6f62ca847efb5c8befca7a33b41
res-procedure-deinfibulation-ethiopia,b6aa907a17cc4d0093f65b945e960cb4
res-procedure-screening-tools,9bbba96106714cafa366b4693613f427
res-procedure-treatment-options,50ab1acf1e49435785a22347e6c05566
res-procedure-caring-for-the-carer,3562607fb61b4999865d0e183c3b5e45
res-procedure-implant-insertion,71267184d84e40b4bcaa5b9135b34276
res-procedure-implant-removal,8d103d6b285a45468e96084022e94e2b
res-procedure-iud-ius-removal,4d966c316ec54b8ab1fb2dc63006e58e
res-procedure-iud-ius-insertion,92889b4407224b1d8047cd27c437d942
res-procedure-foetal-assessments,a97dd3d08cd04f8c8696d445488af844
res-procedure-preventative-management-interventions,041db3490e9f44f0bc0d9d43f921f376
res-procedure-routine-maternal-screening-and-tests,6e83b24d93e8477e8b5f1e9941a3d378
res-procedure-pelvic-floor-muscle-exercises,29583ae0199c4faea58e86384830abe2
res-procedure-oral-glucose-tolerance-test-ogtt,2634492cf048443dad4675ff5251d08a
res-procedure-blood-glucose-measurement,a5cf4d40fb9844dda9a2df20f8aa2f00
res-procedure-administration-of-insulin,ba486b6b8b7a4f1e9e5e2320bfc49cd2
res-procedure-capillary-blood-glucose-testing-on-newborns,b8efc75e58c84a47b509c54d2ee412fa
res-procedure-india-preventative-management-interventions,62572c2b62da49b4a61104208f23a2f3
res-procedure-india-routine-maternal-screening-and-tests,b06f69d05e824060991f4dcbf36c2c84
res-procedure-universal-testing-for-gdm-protocol,5a338aa79c0d418d8c208f273e23a42c
res-procedure-administration-of-insulin-using-pen,b298cc69be174689895d9e4c2831312f
res-procedure-intramuscular-injection-im,88e78324ad8a482095fa2fc4d694185d
res-procedure-legal-provision,6381ac05eeb34df984d64d98d69a4eda
res-procedure-preventative-management-interventions-eth,7ff14e11e20142749c3a42cb3332509e
res-procedure-early-detection-of-pph,3ec468cad4ca43ba8cd6f09cde6c50fe
res-procedure-cleaning-storage-and-housekeeping,42fb752434b849ab9b7dcf93b1c30e4f
res-procedure-personal-protective-equipment-ppe,4bab33facea24705a9dea8ce90dc28ab
res-procedure-preventative-management-interventions-png,5ddff1fecde04884a8f11c27a44d4d40
res-procedure-comprehensive-breastfeeding,6c6bcc1f0c964084b1748428de6997bb
res-procedure-comprehensive-breastfeeding-global,745207b14946401a9fb4fbb8f28e4fe4
res-procedure-urinary-catheter-old,78621d0c580a48e99adb4c26b87d8b4a
res-procedure-preventative-management-interventions-kyr,c31eaf76dc6e4cb58de0076dcb034cd6
res-procedure-breastfeeding-new-2025,9a6fca483d5348e099f0903f14b0efc6
res-procedure-preventative-management-intervention-taj,303c140630cd42feb90c25dcc4ea72cb
res-procedure-screening-tool-in,5cfe3db129a64fd78e03b45b91217595
res-procedure-treatment-options-ind,a218444c5208452295e82bf022239f15
res-procedure-use-of-condom,894a0975813c482498b10c8194328177
res-procedure-expression-of-breast-milk-storage-ind,4fe3825e08304e6cad0388ecd5f15835
res-procedure-intravenous-access-adult-ind,d7426aea02b5400f9af52f0a338d9f1c
res-procedure-breastfeeding-ind,c72d725542614ce19e7c5c978179475e
res-procedure-preventative-management-intervention-uzb,84d60e2fab9f4ee2afb7d41e25387281
res-procedure-urine-test-for-albumin,e14d2e4d25574b408e1ca87dd14194d4
res-procedure-perineal-tear-repair,4fac44f7cc554d0f9db5a03074709c17
res-procedure-aortic-compression,f3ead00ec82b4c308dfc16f84d19d596
res-procedure-spill-management,69d2769f1a29468b81e2252bec199177
res-procedure-sterilization,5ac598b876354c02aa9d0aeee028855e
res-procedure-preparation-of-hypochlorite-solution,d4c4b9fa72034455b01cdceb6e7ebd79
res-procedure-abdominal-examination-new-2025,21110967133d4dbfad226cadbfef4523
res-procedure-intravenous-access-equipment-adult,20c229dad0ec4c8c93741fac77ff9fbe
res-procedure-intravenous-access-equipment-newborn,e354b93cdddd444897ee6e568e7808a6
res-action-card-respiratory-infections,fae9172bdcdc491793b29f3a1db6ddaf
res-action-card-antibiotic-prophylaxis,086be5b82e9c43f2971fe63b13f47d1c
res-action-card-biomedical-waste-management,d29c1c26d41c4a0c94a13fe140be23d6
res-action-card-five-key-moments-for-hand-hygiene,698fdf7f610b468288672161c904b3f3
res-action-card-remote-anc-pnc-contacts,f53033982e2549b293ff1ef3bbc13741
res-action-card-post-abortion-care-definitions,1a293543606a4a40b2d2e4777e7cfef1
res-action-card-post-abortion-care-emergency-management,dd156fe871df49b9a9a748bbc0424f0b
res-action-card-emergency-referral-post-abortion-care,b486600655044312ae43f26db35d2f08
res-action-card-emergency-referral,e6bfe88a2b474ac49fc44627a83548bb
res-action-card-post-abortion-care-following-management,3723876f3ca2488ea1400481ff2f8f36
res-action-card-glasgow-coma-scale,9af38ce1f71f4da8b47a13bde1e604ba
res-action-card-post-abortion-contraceptive-methods,8649385e10c14b7782126b119ebdb3a6
res-action-card-post-procedure-care-and-follow-up,9981ee38bff44f3bb05c50346b109583
res-action-card-antenatal-corticosteroid-therapy,8202de25e1d64bb9895c45ab2e474743
res-action-card-hypertension-definitions,b388be023fde4b2c86a31e90bfe27930
res-action-card-emergency-referral-hypertension,6d65f2e6e2c9406194f9209c82f6331a
res-action-card-hms-pe-e-action-plans,6eb8c148b5cc4881a977248c63f7665a
res-action-card-hypertension-definitions-new-2025,43bf64bfd7054d4aa7e149f0cbcb74c0
res-action-card-hypertension-management-eclampsia-new,df1b055cc4c44580a5635dd08ca5c15e
res-action-card-management-eclampsia-new-2025,af48b77f73734f91aa1a5016ff07ebbc
res-action-card-hypertension-management-eclampsia,b7367ba0f6ef4a68bc7ad1d5b16e2f4d
res-action-card-management-hypertension-new-2025,859d6dc31d42421aaa40abedb760cc1f
res-action-card-management-hypertension-new,6372840b37c14b3ab90842ef8f9f52d5
res-action-card-hypertension-management-hypertension,25aae35d99a349a596bb945b928d222e
res-action-card-management-of-eclampsia-ind,32c5c494c9f54346af136c3f45ceda89
res-action-card-mnemonics-severe-preeclampsia,c203304adec94c7ab0bae90e7f5ba07d
res-action-card-pee-ldhf-practice-sessions,5601d02e1784443384061aaa3dbe7f7a
res-action-card-pee-session-answers,eff20c8fb09d4146a27bb2a3266a1e52
res-action-card-emergency-referral-manual-removal-of-placenta-ind,34c45a920eea4c11b3e884b3c673d291
res-action-card-essential-steps-for-amtsl,9b711f18772a42bcb3fcad7ea623bbf8
res-action-card-essential-steps-for-active-management-of-third-stage-labour,5e069c6de5b74963883b52923fee3147
res-action-card-initial-care-india,c6c07db6fc6f4c3488aca4e4cf3cbc38
res-action-card-newborn-management-prevention,d898fdf9d26b4a7f901dc29d5a2bad1d
res-action-card-newborn-management-routine-care,ee29442ed63c421eb8b4c8b4c29a7fdc
res-action-card-alert-values-for-the-first-and-second-stages-new-2025,7a55fd05b3874454b04a3addf5b76ef6
res-action-card-emergency-referral-prolonged-labour,01fdc5a3a7d54c519250891e3dcb6c33
res-action-card-vacuum-delivery-indications,0a6033e1c41744ecbdffe694cf15e0b9
res-action-card-partograph-ind,6e92bd6aa8a542ec8b193063fdb361c7
res-action-card-vacuum-delivery-prerequisites,ec03430630314407baf74ef7da1c645c
res-action-card-vacuum-delivery-procedure-as-by-also,5f2c4ce91faf481dabc97f05ecbbab6c
res-action-card-post-partum-hemorrage-uterus,f6864003bab649c8b2bfd471a4281438
res-action-card-post-partum-hemorrage-head,e4301c877a68477d991304c306491987
res-action-card-post-partum-hemorrage-arms,438dc040e6c643b097922d5bfd66ad31
res-action-card-babc-ldhf-practice-sessions,1d28ee9ff1894f99954c9e257dbc6401
res-action-card-babc-session-answers,d4b996895dc84b0eb6d29252d2565a75
res-action-card-emergency-referral-post-partum-hemorrhage,abf71464b2ef4fb38612eea26baee46c
res-action-card-head-postpartum-haemorrhage-new,689a9b41ebaa490d9c7a3bb05ea64226
res-action-card-hms-babc-action-plans,2d58763e5bf444fdb7bc43af9b2d3276
res-action-card-mnemonics-post-partum-hemorrhage,73c4d266e608450abee30a9c335a44fb
res-action-card-pph-bundle-of-care,15a78962c0034470ba3557b592548383
res-action-card-treatment-of-anaemia-after-pph,3f0e381e4e814455bdd6653dabaeb412
res-action-card-emergency-referral-manual-removal-of-placenta,2c652637268d4342adde2cafa651fcd0
res-action-card-maternal-sepsis-definitions,8269ae44c4f24ee18211aa6ad6b900d5
res-action-card-maternal-sepsis-emergency-management,2a917da912da42ec934aede2e4f45fb8
res-action-card-emergency-referral-maternal-sepsis,d39e19ed4aae42b48f3eeff9eb295618
res-action-card-maternal-sepsis-following-management,64eb344584524ac0baa3e94408a18a3d
res-action-card-maternal-sepsis-identify-cause,c13ae5bfcfbb47afb08c3635712c918e
res-action-card-mnemonics-identify-site-of-maternal-sepsis,2e64f599f360425fa88220cfbb9f060f
res-action-card-mnemonics-management-of-maternal-sepsis,6b0bcf04eefd48d0a223d087b0b846eb
res-action-card-sa-maternal-sepsis-emergency-management,c4aa79b682124b678d2909eedfbbb185
res-action-card-algorithm-neonatal-resuscitation,8ac5ad7509964077bcbe2d8168d7daae
res-action-card-ambu-bag-mask-parts-functions,89bbcc93b1c64844984e3d36de55568f
res-action-card-emergency-referral-neonatal-resuscitation,c381a122f05d481db6a17dd88784ae8b
res-action-card-emergency-referral-newborn-management,0d20e62515a54f22b7e8d137fcf03226
res-action-card-emergency-referral-for-newborn,5cb4dfe4d812488cb01738ae5a7907dd
res-action-card-feeding-and-fluid-management,424921772d864f979933fdc6df82fe77
res-action-card-feeding-and-fluid-therapy,6269ae2bfed94470a22a579e031b1e0f
res-action-card-hbb-action-plan,52e1b7c73d604b7895b72c34be435a88
res-action-card-hbb-neonatal-resuscitation,293640845b864cad88c84ff9650e895c
res-action-card-hbb-ldhf-practice-sessions,54e8d9551cde4a23bba2266bdf058d6c
res-action-card-neonatal-referral,b48571d2459b46be9f412f8ca21aff40
res-action-card-neonatal-resuscitation,7f233e66313c4eb995c8142e4332701e
res-action-card-neonatal-resuscitation-new-2025,0d02def3032d4360845e6bb8550bacf7
res-action-card-paediatric-drugs-india,8f066d571523492184fbc97994ebcef2
res-action-card-newborn-management-pediatric-drugs-and-fluids,a732ee1430f04a22828b3bc5b3c2b754
res-action-card-safe-oxygen-management-new-2025,e6bd9fdb20324731b272c85217ca8f5b
res-action-card-safe-oxygen-therapy,c12ec88f75b24314927d3f3d06bc70ed
res-action-card-antibiotic-management-new-2025,a4323346b9b642a087799a62d6260add
res-action-card-antibiotic-management,301c00a00c1544aa81cfe4925adfdc96
res-action-card-cambodia-newborn-management-paediatric-drugs-and-fluids,57b810c030c7479ab642901a42ae6b6f
res-action-card-newborn-management-danger-signs,1f70ff3be54c4d889c2566063399087c
res-action-card-fluid-management-for-nicu,62511f9345944fed93e5298be8ad36f2
res-action-card-lao-newborn-management-routine-care,d1febd0d44e746799ad7450e4c75c2de
res-action-card-newborn-management-management-of-danger-signs,447dd47db1d74aa3a6f2a146a482e03e
res-action-card-neonatal-jaundice,a65e11b9ee814bf7aff28ae8e488a9ee
res-action-card-newborn-prevention-and-early-intervention,ad5600d518b842349709c3950aeb7843
res-action-card-definition-and-complications,f92b6655ea48420f928d53969bafe986
res-action-card-definitions-and-complications-ethiopia,5f7a4828ba364b10b2588b0bd5007d53
res-action-card-antibiotic-management-ind,4b50edd4e1654ee88142dcd9f32f4657
res-action-card-neonatal-hypoglycemia,e5bcde0e94744544908f3a8f83ced8d9
res-action-card-nutritional-supplements-for-lbw-babies,dc0bcd26f4064c5e9fc13be3c1ed4beb
res-action-card-algorithm-for-pregnant-women-with-suspected-or-confirmed-covid-19,cf7aa5ab726f42afba0f982e98953baf
res-action-card-cambodia-postnatal-care,f66996644a3244c3b361b3de3cc9fd39
res-action-card-checklist-1,17130c55bbb5411db13bded2e04bfa09
res-action-card-checklist-2,aca736920b944fb6983818d78cd0f720
res-action-card-link-to-remote-contacts-anc-videos,ebbfc9a3117247fab31d51bf3f164e21
res-action-card-link-to-remote-contacts-pnc-videos,6cc54536a4f94e0e88208fd6dea7ee6e
res-action-card-nepal-antenatal-care,b2b3e6fd225e4514927a297e4d7162d9
res-action-card-postnatal-care-nepal,776031f64e194eb7a5c8bd220367233c
res-action-card-postnatal-care,46bfbdd87e2e43db88583d1ad2ebddd4
res-action-card-partograph,dd3c10b2a4844914812e63ed35630cf2
res-action-card-advance-neonatal-resuscitation,77a738d53b2940829bd9fa7e52587ffc
res-action-card-criteria-for-discharge-from-nbsu,c50d1b70ec5b4818b2a6723b8e21d1b9
res-action-card-nbsu-admission-criteria,1356624ac04a487192ba07094cb717ca
res-action-card-abortion-counselling,0f8cb7881aad44488c2e971968e72309
res-action-card-antibiotic-prophylaxis-for-surgical-and-medical-abortion,69ba8d2ec4024e219b342dfbf98d8111
res-action-card-cervical-preparation-before-surgical-abortion,7988528187994cee8ac8f25d2285c5b5
res-action-card-contraception-following-abortion,741ae98b2a5349e3a850ca2cc126aafa
res-action-card-laboratory-tests,63ad55427a90443b8f4961275c938a9d
res-action-card-overview-of-the-different-abortion-methods,ffc1f7d6d65a45919a8edb1fbc46a792
res-action-card-pain-management,674310c3abfc4a4db7e28aec4b118ed7
res-action-card-pre-abortion-care-the-initial-assessment,dd4d18c19eb0457892c4d5f7a8916a58
res-action-card-telemedicine,aefb99aae6184782bdf3d0867b36701f
res-action-card-treatment-regimens-for-medical-abortion-1-trimester,e815c8da047249c786a1704f1b7fc573
res-action-card-treatment-regimens-for-medical-abortion-2-trimester,6dd2e139c1ea4a16be728d4bbb55fa7d
res-action-card-warning-signs-abortion-complications,6287f8970de342afa3f8619c2759559a
res-action-card-infant-outcomes,0105493e355849dc86cb3634d6b0cbde
res-action-card-perinatal-mental-health-conditions,9503ee07eba9406caf0c62df54cd4afd
res-action-card-risk-factors-causes,11ea81af66264ae0bb2122178bc62eb3
res-action-card-screening,facbff86ade94cf4b4f3719ef917ba06
res-action-card-violence-against-women,a034542bc8fd4688a23605e73cb769ea
res-action-card-breastfeeding-and-contraception,f1b9d8fdcb0044b6a79d4a9329f9f4f0
res-action-card-contraceptive-counselling,892a6ad000ed48329de90203ef654252
res-action-card-contraceptive-counselling-ind,4d2947352689482ebd1108ea603ea15f
res-action-card-long-acting-reversible-contraceptives-larcs,d45c4139d2214f43aa4f55908c831162
res-action-card-mec-wheel,079286f014ed4086a646b67c5d4120a7
res-action-card-permanent-methods,cb5acfaf7b50404480f0ee1ef0744c7c
res-action-card-pregnancy-checklist,2f9066aa262b4117b4aa498330daf56a
res-action-card-short-acting-reversible-contraceptives-sarcs,34debc48a3654d58bf6faba549ef743a
res-action-card-timing-of-initiation-of-contraceptive-methods,349e9b4bc86e4a7e864871f62db6955c
res-action-card-birth-and-emergency-plan,a045708f16544efd95d81a0499fac562
res-action-card-interventions-for-common-physiological-symptoms,e79110260a2345f181c2474b5a42e35e
res-action-card-nutrition-and-lifestyle,a2fffe0cdfbb4951b3b05abfb6fb0e2b
res-action-card-respectful-antenatal-care,0bf97a3884d04eef8ab10becb01fe36b
res-action-card-significant-symptoms-of-antenatal-complications,5853bb0bc9eb4bb5821a7ad9adf7eff8
res-action-card-threatened-preterm-labour,f12a61aef1724106bf0e4ea402745d08
res-action-card-mother-new-2025,3482324987eb4b03b0229859ff44a348
res-action-card-mother,0a014dcbf4d443deb742d26ce8b0a6e0
res-action-card-newborn,c7c114f66a1d446e811f4d1f0a3c86b8
res-action-card-bmi-calculation-and-recommended-weight-gain-in-pregnancy,a43408dd02164f2ca6e0e9e4b5c891f8
res-action-card-calculation-of-energy-requirement,48d6df3829474fa7a4f633657e0231b5
res-action-card-hypoglycemia-in-women-with-gdm,27114215dfdc4f0dabf172dcb15ade26
res-action-card-insulin-therapy-during-labour,f7757811c96c4399b9fa0186dfeae667
res-action-card-medical-nutrition-therapy-and-meal-plan-for-gdm,0aee889110e0490aa6787b1e9a9642f1
res-action-card-postpartum-care-of-women-with-gdm,8cbf2fe6d3814e3cae1d10fdf825c6f8
res-action-card-pre-conception-counselling-of-diabetic-women,115bb45ac56648678d05cfa39593fa1d
res-action-card-simple-and-complex-carbohydrates-selection,c4733c0349ee44a6a810da9c9e4ea251
res-action-card-special-anc-for-women-with-gdm,9184bb0cdd014d66a677eac6c6a26eec
res-action-card-newborn-management-pediatric-drugs-and-fluids,a732ee1430f04a22828b3bc5b3c2b754
res-action-card-newborn-management-danger-signs,1f70ff3be54c4d889c2566063399087c
res-action-card-newborn-management-management-of-danger-signs,447dd47db1d74aa3a6f2a146a482e03e
res-action-card-newborn-management-prevention,d898fdf9d26b4a7f901dc29d5a2bad1d
res-action-card-hypertension-definitions,b388be023fde4b2c86a31e90bfe27930
res-action-card-hypertension-management-eclampsia,b7367ba0f6ef4a68bc7ad1d5b16e2f4d
res-action-card-hypertension-management-hypertension,25aae35d99a349a596bb945b928d222e
res-action-card-maternal-sepsis-definitions,8269ae44c4f24ee18211aa6ad6b900d5
res-action-card-maternal-sepsis-emergency-management,2a917da912da42ec934aede2e4f45fb8
res-action-card-maternal-sepsis-following-management,64eb344584524ac0baa3e94408a18a3d
res-action-card-maternal-sepsis-identify-cause,c13ae5bfcfbb47afb08c3635712c918e
res-action-card-newborn-management-routine-care,ee29442ed63c421eb8b4c8b4c29a7fdc
res-action-card-neonatal-resuscitation,7f233e66313c4eb995c8142e4332701e
res-action-card-post-abortion-care-definitions,1a293543606a4a40b2d2e4777e7cfef1
res-action-card-post-abortion-care-emergency-management,dd156fe871df49b9a9a748bbc0424f0b
res-action-card-post-abortion-care-following-management,3723876f3ca2488ea1400481ff2f8f36
res-action-card-post-partum-hemorrage-arms,438dc040e6c643b097922d5bfd66ad31
res-action-card-post-partum-hemorrage-head,e4301c877a68477d991304c306491987
res-action-card-post-partum-hemorrage-uterus,f6864003bab649c8b2bfd471a4281438
res-action-card-vacuum-delivery-indications,0a6033e1c41744ecbdffe694cf15e0b9
res-action-card-vacuum-delivery-prerequisites,ec03430630314407baf74ef7da1c645c
res-action-card-vacuum-delivery-procedure-as-by-also,5f2c4ce91faf481dabc97f05ecbbab6c
res-action-card-emergency-referral,e6bfe88a2b474ac49fc44627a83548bb
res-action-card-mnemonics-identify-site-of-maternal-sepsis,2e64f599f360425fa88220cfbb9f060f
res-action-card-mnemonics-management-of-maternal-sepsis,6b0bcf04eefd48d0a223d087b0b846eb
res-action-card-mnemonics-post-partum-hemorrhage,73c4d266e608450abee30a9c335a44fb
res-action-card-mnemonics-severe-preeclampsia,c203304adec94c7ab0bae90e7f5ba07d
res-action-card-sa-maternal-sepsis-emergency-management,c4aa79b682124b678d2909eedfbbb185
res-action-card-lao-newborn-management-routine-care,d1febd0d44e746799ad7450e4c75c2de
res-action-card-essential-steps-for-amtsl,9b711f18772a42bcb3fcad7ea623bbf8
res-action-card-emergency-referral-hypertension,6d65f2e6e2c9406194f9209c82f6331a
res-action-card-emergency-referral-post-partum-hemorrhage,abf71464b2ef4fb38612eea26baee46c
res-action-card-emergency-referral-maternal-sepsis,d39e19ed4aae42b48f3eeff9eb295618
res-action-card-emergency-referral-newborn-management,0d20e62515a54f22b7e8d137fcf03226
res-action-card-emergency-referral-post-abortion-care,b486600655044312ae43f26db35d2f08
res-action-card-emergency-referral-prolonged-labour,01fdc5a3a7d54c519250891e3dcb6c33
res-action-card-emergency-referral-manual-removal-of-placenta,2c652637268d4342adde2cafa651fcd0
res-action-card-emergency-referral-neonatal-resuscitation,c381a122f05d481db6a17dd88784ae8b
res-action-card-definition-and-complications,f92b6655ea48420f928d53969bafe986
res-action-card-safe-oxygen-therapy,c12ec88f75b24314927d3f3d06bc70ed
res-action-card-emergency-referral-for-newborn,5cb4dfe4d812488cb01738ae5a7907dd
res-action-card-antibiotic-management,301c00a00c1544aa81cfe4925adfdc96
res-action-card-glasgow-coma-scale,9af38ce1f71f4da8b47a13bde1e604ba
res-action-card-neonatal-jaundice,a65e11b9ee814bf7aff28ae8e488a9ee
res-action-card-initial-care-india,c6c07db6fc6f4c3488aca4e4cf3cbc38
res-action-card-checklist-1,17130c55bbb5411db13bded2e04bfa09
res-action-card-checklist-2,aca736920b944fb6983818d78cd0f720
res-action-card-algorithm-for-pregnant-women-with-suspected-or-confirmed-covid-19,cf7aa5ab726f42afba0f982e98953baf
res-action-card-treatment-of-anaemia-after-pph,3f0e381e4e814455bdd6653dabaeb412
res-action-card-postnatal-care,46bfbdd87e2e43db88583d1ad2ebddd4
res-action-card-babc-ldhf-practice-sessions,1d28ee9ff1894f99954c9e257dbc6401
res-action-card-babc-session-answers,d4b996895dc84b0eb6d29252d2565a75
res-action-card-pee-ldhf-practice-sessions,5601d02e1784443384061aaa3dbe7f7a
res-action-card-pee-session-answers,eff20c8fb09d4146a27bb2a3266a1e52
res-action-card-hbb-ldhf-practice-sessions,54e8d9551cde4a23bba2266bdf058d6c
res-action-card-nbsu-admission-criteria,1356624ac04a487192ba07094cb717ca
res-action-card-feeding-and-fluid-therapy,6269ae2bfed94470a22a579e031b1e0f
res-action-card-criteria-for-discharge-from-nbsu,c50d1b70ec5b4818b2a6723b8e21d1b9
res-action-card-nutritional-supplements-for-lbw-babies,dc0bcd26f4064c5e9fc13be3c1ed4beb
res-action-card-neonatal-jaundice-india,11c64468cc3a45bf86d46f59d283e88d
res-action-card-management-hypertension-new,6372840b37c14b3ab90842ef8f9f52d5
res-action-card-hypertension-management-eclampsia-new,df1b055cc4c44580a5635dd08ca5c15e
res-action-card-paediatric-drugs-india,8f066d571523492184fbc97994ebcef2
res-action-card-hbb-neonatal-resuscitation,293640845b864cad88c84ff9650e895c
res-action-card-hbb-action-plan,52e1b7c73d604b7895b72c34be435a88
res-action-card-hms-bleeding-after-birth,0d81c50b27bb42b4a6b360eed822f9e8
res-action-card-hms-preeclampsia-and-eclampsia,328d7c9a32ad4e85b503f0a11c043246
res-action-card-nepal-antenatal-care,b2b3e6fd225e4514927a297e4d7162d9
res-action-card-nepal-postnatal-care,4c2f1311f9f7403493d1cc2cebba4acb
res-action-card-hms-babc-action-plans,2d58763e5bf444fdb7bc43af9b2d3276
res-action-card-hms-pe-e-action-plans,6eb8c148b5cc4881a977248c63f7665a
res-action-card-postnatal-care-nepal,776031f64e194eb7a5c8bd220367233c
res-action-card-well-being-of-fetus,f084aa6ea5ed49548e8e06de17469211
res-action-card-cambodia-postnatal-care,f66996644a3244c3b361b3de3cc9fd39
res-action-card-link-to-remote-contacts-anc-videos,ebbfc9a3117247fab31d51bf3f164e21
res-action-card-link-to-remote-contacts-pnc-videos,6cc54536a4f94e0e88208fd6dea7ee6e
res-action-card-fluid-management-for-nicu,62511f9345944fed93e5298be8ad36f2
res-action-card-cambodia-newborn-management-paediatric-drugs-and-fluids,57b810c030c7479ab642901a42ae6b6f
res-action-card-contraception-following-abortion,741ae98b2a5349e3a850ca2cc126aafa
res-action-card-cervical-preparation-before-surgical-abortion,7988528187994cee8ac8f25d2285c5b5
res-action-card-pre-abortion-care-the-initial-assessment,dd4d18c19eb0457892c4d5f7a8916a58
res-action-card-overview-of-the-different-abortion-methods,ffc1f7d6d65a45919a8edb1fbc46a792
res-action-card-laboratory-tests,63ad55427a90443b8f4961275c938a9d
res-action-card-pain-management,674310c3abfc4a4db7e28aec4b118ed7
res-action-card-treatment-regimens-for-medical-abortion-2-trimester,6dd2e139c1ea4a16be728d4bbb55fa7d
res-action-card-warning-signs-abortion-complications,6287f8970de342afa3f8619c2759559a
res-action-card-treatment-regimens-for-medical-abortion-1-trimester,e815c8da047249c786a1704f1b7fc573
res-action-card-abortion-counselling,0f8cb7881aad44488c2e971968e72309
res-action-card-antibiotic-prophylaxis-for-surgical-and-medical-abortion,69ba8d2ec4024e219b342dfbf98d8111
res-action-card-telemedicine,aefb99aae6184782bdf3d0867b36701f
res-action-card-exercises-in-hypertension,3341fef18b18439a836a5d5c6fd7eddb
res-action-card-definitions-and-complications-ethiopia,5f7a4828ba364b10b2588b0bd5007d53
res-action-card-risk-factors-causes,11ea81af66264ae0bb2122178bc62eb3
res-action-card-screening,facbff86ade94cf4b4f3719ef917ba06
res-action-card-perinatal-mental-health-conditions,9503ee07eba9406caf0c62df54cd4afd
res-action-card-infant-outcomes,0105493e355849dc86cb3634d6b0cbde
res-action-card-violence-against-women,a034542bc8fd4688a23605e73cb769ea
res-action-card-contraceptive-counselling,892a6ad000ed48329de90203ef654252
res-action-card-permanent-methods,cb5acfaf7b50404480f0ee1ef0744c7c
res-action-card-nutrition-and-lifestyle,a2fffe0cdfbb4951b3b05abfb6fb0e2b
res-action-card-respectful-antenatal-care,0bf97a3884d04eef8ab10becb01fe36b
res-action-card-birth-and-emergency-plan,a045708f16544efd95d81a0499fac562
res-action-card-interventions-for-common-physiological-symptoms,e79110260a2345f181c2474b5a42e35e
res-action-card-significant-symptoms-of-antenatal-complications,5853bb0bc9eb4bb5821a7ad9adf7eff8
res-action-card-threatened-preterm-labour,f12a61aef1724106bf0e4ea402745d08
res-action-card-mother,0a014dcbf4d443deb742d26ce8b0a6e0
res-action-card-newborn,c7c114f66a1d446e811f4d1f0a3c86b8
res-action-card-breastfeeding-and-contraception,f1b9d8fdcb0044b6a79d4a9329f9f4f0
res-action-card-bmi-calculation,469c53dfd012480495521adc906f3146
res-action-card-special-anc-for-women-with-gdm,9184bb0cdd014d66a677eac6c6a26eec
res-action-card-bmi-calculation-and-recommended-weight-gain-in-pregnancy,a43408dd02164f2ca6e0e9e4b5c891f8
res-action-card-calculation-of-energy-requirement,48d6df3829474fa7a4f633657e0231b5
res-action-card-simple-and-complex-carbohydrates-selection,c4733c0349ee44a6a810da9c9e4ea251
res-action-card-medical-nutrition-therapy-and-meal-plan-for-gdm,0aee889110e0490aa6787b1e9a9642f1
res-action-card-insulin-therapy-during-labour,f7757811c96c4399b9fa0186dfeae667
res-action-card-postpartum-care-of-women-with-gdm,8cbf2fe6d3814e3cae1d10fdf825c6f8
res-action-card-pre-conception-counselling-of-diabetic-women,115bb45ac56648678d05cfa39593fa1d
res-action-card-hypoglycemia-in-women-with-gdm,27114215dfdc4f0dabf172dcb15ade26
res-action-card-neonatal-hypoglycemia,e5bcde0e94744544908f3a8f83ced8d9
res-action-card-partograph,dd3c10b2a4844914812e63ed35630cf2
res-action-card-pph-bundle-of-care,15a78962c0034470ba3557b592548383
res-action-card-remote-anc-pnc-contacts,f53033982e2549b293ff1ef3bbc13741
res-action-card-antibiotic-prophylaxis,086be5b82e9c43f2971fe63b13f47d1c
res-action-card-five-key-moments-for-hand-hygiene,698fdf7f610b468288672161c904b3f3
res-action-card-respiratory-infections,fae9172bdcdc491793b29f3a1db6ddaf
res-action-card-algorithm-neonatal-resuscitation,8ac5ad7509964077bcbe2d8168d7daae
res-action-card-neonatal-referral,b48571d2459b46be9f412f8ca21aff40
res-action-card-ambu-bag-mask-parts-functions,89bbcc93b1c64844984e3d36de55568f
res-action-card-essential-steps-for-active-management-of-third-stage-labour,5e069c6de5b74963883b52923fee3147
res-action-card-head-postpartum-haemorrhage-new,689a9b41ebaa490d9c7a3bb05ea64226
res-action-card-hypertension-definitions-new-2025,43bf64bfd7054d4aa7e149f0cbcb74c0
res-action-card-feeding-and-fluid-management,424921772d864f979933fdc6df82fe77
res-action-card-newborn-prevention-and-early-intervention,ad5600d518b842349709c3950aeb7843
res-action-card-advance-neonatal-resuscitation,77a738d53b2940829bd9fa7e52587ffc
res-action-card-antibiotic-management-new-2025,a4323346b9b642a087799a62d6260add
res-action-card-safe-oxygen-management-new-2025,e6bd9fdb20324731b272c85217ca8f5b
res-action-card-immunization,b658f7fd6c8042ab941588be2224ef00
res-action-card-local-infection,8aca6b86995545ceba8d6c70328c4d6c
res-action-card-newborn-weight-monitoring-india,e8667edf64ff4d2cb8af5ec942bc1854
